,MTech Sem-III (ICT-VLSI&ES),,EL505,VLSI Circuit for DSP,3-0-2-4,VES Elective III/IV,BM,CEP-203,,EL453,Nanoelectronics,3-0-0-3,VES Elective III/IV,RP,CEP-106,,,,,,,,,EL518,Real-time Embedded Software,3-0-2-4,VES Elective III/IV,TKM,CEP-107,,EL505,VLSI Circuit for DSP,3-0-2-4,VES Elective III/IV,BM,CEP-203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTech Sem-III (ICT-WCSP),,,,,,,,,,,,,,,,CT509,Next Generation Wireless Communication,3-0-2-4,WC&SP Elective III/IV,YV/AJ/MK2/AG1,CEP-107,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSc Sem-I (IT),,SC612,Discrete Mathematics,3-1-0-4,Core,RM,CEP-207,,IT603,Introduction to Programming,3-0-2-4,Core,AC,CEP-207,,,,,,,,,IT615,Database Management Systems,3-0-2-4,Core,TBD,CEP-207,,SC612,Discrete Mathematics,3-1-0-4,Core,RM,CEP-207
,MSc Sem-I (DS),,DS604,Introduction to Data Management ,3-0-2-4,Core,PMJ,LAB A-SF,,DS605,Fundamentals of Machine Learning,3-0-2-4,Core,AR2,LAB A-SF,,,,,,,,,DS603,Data Structures and Algorithms in Python,3-0-2-4,Core,AKM,CEP-202,,DS604,Introduction to Data Management ,3-0-2-4,Core,PMJ,LAB A-SF
,MSc Sem-III (IT),,IT644,Web Services and SOA,3-0-2-4,Core,JL,CEP-209,,,,,,,,,HM410,Debating Right and Wrong in the Mahabharata: Style and Context,3-0-0-3,Open Elective,GM,CEP-203,,IT645,Web and Mobile Development,3-0-2-4,Core,SB,CEP-209,,IT644,Web Services and SOA,3-0-2-4,Core,JL,CEP-209
,,,,,,,,,,,,,,,,,HM333,Human Behaviour Management,3-0-0-3,Open Elective,NB,CEP-108,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,HM409,Management Skills for Professional Excellence,3-0-0-3,Open Elective,AT,CEP-206,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,HM403,Corporate Finance,3-0-0-3,Open Elective,CJ,CEP-209,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,DS401,"Understanding Economy, Society and Policy: A Data-Driven Approach",3-0-2-4,Open Elective,PG,CEP-205,,,,,,,,,,,,,,
,MSc Sem-III (DS),,,,,,,,,,,,,,,,DS401,"Understanding Economy, Society and Policy: A Data-Driven Approach",3-0-2-4,Technical Elective,PG,CEP-205,,DS636,Data Science Ethics,3-0-0-3,Core,M.Sc-DS (program-coordinator),LAB A-SF,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSc Sem-I (AA),,MA614,Preparatory Mathematics,2-0-0-2,Core,BBJ,CEP-211,,MA615,Fundamentals of Agricultural Science,2-0-0-2,Core,KCS,CEP-211,,,,,,,,,MA613,Earth Observations System,3-0-2-4,Core,SP1,CEP-211,,MA614,Preparatory Mathematics,2-0-0-2,Core,BBJ,CEP-211
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:00 - 10:50,,,Slot-1,,,,,,,Slot-6,,,,,,,Slot-8,,,,,,,Slot-4,,,,,,,Slot-6,,,,,
,BTech Sem-I (ICT + CS),,PC110,Language and Literature (Sec A),3-0-0-3,Core,AM,LT-3,,EL111,Basic Electronic Circuits (Sec A),3-0-2-4,Core,PK,LT-2,,PC110,Language and Literature (Sec A),3-0-0-3,Core,AM,LT-3,,,,,,,,,EL111,Basic Electronic Circuits (Sec A),3-0-2-4,Core,PK,LT-2
,,,,,,,,,,EL111,Basic Electronic Circuits (Sec B),3-0-2-4,Core,RLD,LT-3,,IT112,Introduction to Programming (Sec B),3-0-0-3,Core,SS,LT-2,,,,,,,,,EL111,Basic Electronic Circuits (Sec B),3-0-2-4,Core,RLD,LT-3
,BTech Sem-I (MnC),,PC110,Language and Literature (Sec A),3-0-0-3,Core,AM,LT-3,,MC112,Computer Organization and Programming,3-0-0-3,Core,VSP,CEP-105,,PC110,Language and Literature (Sec A),3-0-0-3,Core,AM,LT-3,,MC116,Digital Logic Design,1-0-2-2,Core,SK,CEP-104,,MC112,Computer Organization and Programming,3-0-0-3,Core,VSP,CEP-105
,BTech Sem-I (EVD),,,,,,,,,EL111,Basic Electronic Circuits (Sec B),3-0-2-4,Core,RLD,LT-3,,IT112,Introduction to Programming (Sec B),3-0-0-3,Core,SS,LT-2,,ED112,Engineering Physics,3-0-2-4,Core,AR,CEP-103,,EL111,Basic Electronic Circuits (Sec B),3-0-2-4,Core,RLD,LT-3
,BTech Sem-III (ICT + CS),,HM216,"Science, Technology, and Society (Sec A)",3-0-0-3,Core,SJ,CEP-110,,,,,,,,,,,,,,,,IT227,Computer Systems Programming (Sec A),3-0-2-4,Core,SB,CEP-102,,,,,,,
,,,,,,,,,,HM216,"Science, Technology, and Society (Sec B)",3-0-0-3,Core,SJ,CEP-102,,,,,,,,,IT227,Computer Systems Programming (Sec B),3-0-2-4,Core,AKM,CEP-110,,HM216,"Science, Technology, and Society (Sec B)",3-0-0-3,Core,SJ,CEP-102
,BTech Sem-III (MnC),,HM216,"Science, Technology, and Society (Sec A)",3-0-0-3,Core,SJ,CEP-110,,,,,,,,,MC212,Database Management Systems,3-0-2-4,Core,MB,CEP-105,,MC216,Probability and Random Processes,3-1-0-4,Core,SCN,CEP-105,,,,,,,
,BTech Sem-III (EVD),,,,,,,,,HM216,"Science, Technology, and Society (Sec B)",3-0-0-3,Core,SJ,CEP-102,,ED211,Engineering Mathematics III,3-1-0-4,Core,YV,CEP-103,,ED213,Signal Processing and Control Systems,3-0-2-4,Core,HP,CEP-107,,HM216,"Science, Technology, and Society (Sec B)",3-0-0-3,Core,SJ,CEP-102
,BTech Sem-V (ICT + CS),,,,,,,,,IT314,Software Engineering (Sec A),3-0-2-4,Core,ST,CEP-110,,CT505,Detection and Estimation Theory,3-0-0-3,Technical Elective,AJ,CEP-203,,CT303,Digital Communication (Sec A),3-0-2-4,Core,MK2,LT-1,,IT314,Software Engineering (Sec A),3-0-2-4,Core,ST,CEP-110
,,,CT437,Speech Communication ,3-0-2-4,Technical Elective,HP,CEP-103,,,,,,,,,IT314,Software Engineering (Sec B),3-0-2-4,Core,ST,CEP-102,,CT303,Digital Communication (Sec B),3-0-2-4,Core,AJ,LT-2,,,,,,,
,,,IE415,Control of Autonomous Systems ,3-0-2-4,ICT & Technical Elective (RAS Core),SK,CEP-108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,IE402,Optimization,3-0-2-4,ICT & Technical Elective,NKS,CEP-204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,IE494,Big Data Processing,3-0-2-4,ICT & Technical Elective,PMJ,CEP-203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BTech Sem-V (CS-Only),,,,,,,,,,,,,,,,CS374,Computational and Numerical Methods,3-0-3-4.5,Core,PK2,CEP-104,,,,,,,,,,,,,,
,BTech Sem-V (MnC),,IE494,Big Data Processing,3-0-2-4,MnC,PMJ,CEP-203,,MC312,Modelling and Simulation,3-0-2-4,Core,MT,CEP-202,,,,,,,,,SC404,Advanced Matrix Theory,3-0-0-3,MnC Elective,AM2,CEP-106,,MC312,Modelling and Simulation,3-0-2-4,Core,MT,
,,,,,,,,,,,,,,,,,CT505,Detection and Estimation Theory,3-0-0-3,Technical Elective,AJ,CEP-203,,SC471,Algorithmic Graph Theory,3-0-2-4,MnC Elective,VS,CEP-206,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BTech Sem-V (EVD),,ED311,Digital Signal Processing Hardware,3-0-2-4,Core,BM/HP/YA/TKM/SR,CEP-107,,,,,,,,,,,,,,,,EL505,VLSI Circuit for DSP,3-0-2-4,Specialization Elective-2,BM,CEP-203,,,,,,,
,,,,,,,,,,,,,,,,,EL467,Digital Programming,3-0-2-4,Open Elective,YA,CEP-108,,,,,,,,,,,,,,
,BTech Sem-VII (ICT + CS),,IE494,Big Data Processing,3-0-2-4,ICT & Technical Elective,PMJ,CEP-203,,HM484,Modern European Philosophy,3-0-0-3,Open Elective,BK,CEP-106,,IT457,Cloud Computing,3-0-2-4,Technical Elective,PKS,CEP-209,,SC404,Advanced Matrix Theory,3-0-0-3,Science Elective,AM2,CEP-106,,HM484,Modern European Philosophy,3-0-0-3,Open Elective,BK,CEP-106
,,,CT437,Speech Communication ,3-0-2-4,Technical Elective,HP,CEP-103,,HM333,Human Behaviour Management,3-0-0-3,Open Elective,NB,CEP-108,,IT594,Deep Neural NLP & Applications,3-0-2-4,Technical Elective,SDG,CEP-204,,SC471,Algorithmic Graph Theory,3-0-2-4,Science Elective,VS,CEP-206,,HM333,Human Behaviour Management,3-0-0-3,Open Elective,NB,CEP-108
,,,SC477,Quantum Information Theory,3-0-0-3,Science Elective,GD,CEP-202,,HM403,Corporate Finance,3-0-0-3,Open Elective,CJ,CEP-209,,EL467,Digital Programming,3-0-2-4,Technical Elective,YA,CEP-108,,HM405,Idea of India,3-0-0-3,Open Elective,GM,CEP-108,,HM403,Corporate Finance,3-0-0-3,Open Elective,CJ,CEP-209
,,,SC406,Financial Markets,3-0-0-3,Science Elective,BBC,CEP-106,,HM404,Indian Society and Governance,2-1-0-3,Open Elective,VM,CEP-103,,CT505,Detection and Estimation Theory,3-0-0-3,Technical Elective,AJ,CEP-203,,HM432,Organisational Behaviour,3-0-0-3,Open Elective,NB,CEP-204,,HM404,Indian Society and Governance,2-1-0-3,Open Elective,VM,CEP-103
,,,IE415,Control of Autonomous Systems ,3-0-2-4,ICT & Technical Elective,SK,CEP-108,,HM410,Debating Right and Wrong in the Mahabharata: Style and Context,3-0-0-3,Open Elective,GM,CEP-203,,IT531,Advanced Computer Networks,3-0-2-4,Technical Elective,AG1,CEP-205,,SC408,Applied Probability and Statistics ,3-0-0-3,Science Elective,AKT,LT-3,,HM410,Debating Right and Wrong in the Mahabharata: Style and Context,3-0-0-3,Open Elective,GM,CEP-203
,,,IE402,Optimization,3-0-2-4,ICT & Technical Elective,NKS,CEP-204,,CT509,Next Generation Wireless Communication,3-0-2-4,Technical Elective,YV/AJ/MK2/AG1,CEP-107,,,,,,,,,HM411,Introduction to Speculative Fiction and Films,3-0-0-3,Open Elective,SG,CEP-205,,CT509,Next Generation Wireless Communication,3-0-2-4,Technical Elective,YV/AJ/MK2/AG1,CEP-107
,,,IT405,Information Visualization and Analysis,3-0-2-4,Technical Elective,BC,CEP-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BTech Sem-VII (MnC),,SC477,Quantum Information Theory,3-0-0-3,MnC Elective,GD,CEP-202,,HM484,Modern European Philosophy,3-0-0-3,Open Elective,BK,CEP-106,,IT594,Deep Neural NLP & Applications,3-0-2-4,MnC Elective,SDG,CEP-204,,SC404,Advanced Matrix Theory,3-0-0-3,MnC Elective,AM2,CEP-106,,HM484,Modern European Philosophy,3-0-0-3,Open Elective,BK,CEP-106
,,,IE494,Big Data Processing,3-0-2-4,MnC Elective,PMJ,CEP-203,,HM333,Human Behaviour Management,3-0-0-3,Open Elective,NB,CEP-108,,,,,,,,,SC471,Algorithmic Graph Theory,3-0-2-4,MnC Elective,VS,CEP-206,,HM333,Human Behaviour Management,3-0-0-3,Open Elective,NB,CEP-108
,,,SC406,Financial Markets,3-0-0-3,MnC Elective,BBC,CEP-106,,HM403,Corporate Finance,3-0-0-3,Open Elective,CJ,CEP-209,,,,,,,,,HM405,Idea of India,3-0-0-3,Open Elective,GM,CEP-108,,HM403,Corporate Finance,3-0-0-3,Open Elective,CJ,CEP-209
,,,IT405,Information Visualization and Analysis,3-0-2-4,MnC Elective,BC,CEP-104,,HM404,Indian Society and Governance,2-1-0-3,Open Elective,VM,CEP-104,,,,,,,,,HM432,Organisational Behaviour,3-0-0-3,Open Elective,NB,CEP-204,,HM404,Indian Society and Governance,2-1-0-3,Open Elective,VM,CEP-104
,,,,,,,,,,HM410,Debating Right and Wrong in the Mahabharata: Style and Context,3-0-0-3,Open Elective,GM,CEP-203,,,,,,,,,HM411,Introduction to Speculative Fiction and Films,3-0-0-3,Open Elective,SG,CEP-205,,HM410,Debating Right and Wrong in the Mahabharata: Style and Context,3-0-0-3,Open Elective,GM,CEP-203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTech Sem-I (ICT-SS),,IT580,Advanced Algorithm,3-0-2-4,SS Sp. Core,MLD,CEP-209,,,,,,,,,IT457,Cloud Computing,3-0-2-4,SS General Elective (Technical),PKS,CEP-209,,SC404,Advanced Matrix Theory,3-0-0-3,General Elective (Maths),AM2,CEP-106,,,,,,,
,,,IE402,Optimization,3-0-2-4,General Elective (Maths),NKS,CEP-204,,,,,,,,,,,,,,,,SC471,Algorithmic Graph Theory,3-0-2-4,General Elective (Maths),VS,CEP-206,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,IT503,Applied Probability and Statistics ,3-0-0-3,General Elective (Maths),AKT,LT-3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTech Sem-I (ICT-ML),,IT580,Advanced Algorithm,3-0-2-4,General Elective (Technical),MLD,CEP-209,,,,,,,,,IT457,Cloud Computing,3-0-2-4,ML General Elective (Technical),PKS,CEP-209,,SC404,Advanced Matrix Theory,3-0-0-3,General Elective (Maths),AM2,CEP-106,,,,,,,
,,,IE402,Optimization,3-0-2-4,General Elective (Maths),NKS,CEP-204,,,,,,,,,,,,,,,,SC471,Algorithmic Graph Theory,3-0-2-4,General Elective (Maths),VS,CEP-206,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,IT503,Applied Probability and Statistics ,3-0-0-3,General Elective (Maths),AKT,LT-3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTech Sem-I (ICT-VLSI&ES),,IE402,Optimization,3-0-2-4,General Elective (Maths),NKS,CEP-204,,,,,,,,,EL467,Digital Programming,3-0-2-4,VES General Elective (Technical),YA,CEP-108,,SC404,Advanced Matrix Theory,3-0-0-3,General Elective (Maths),AM2,CEP-106,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,SC471,Algorithmic Graph Theory,3-0-2-4,General Elective (Maths),VS,CEP-206,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,IT503,Applied Probability and Statistics ,3-0-0-3,General Elective (Maths),AKT,LT-3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTech Sem-I (ICT-WCSP),,IE402,Optimization,3-0-2-4,General Elective (Maths),NKS,CEP-204,,,,,,,,,,,,,,,,SC404,Advanced Matrix Theory,3-0-0-3,General Elective (Maths),AM2,CEP-106,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,SC471,Algorithmic Graph Theory,3-0-2-4,General Elective (Maths),VS,CEP-206,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,IT503,Applied Probability and Statistics ,3-0-0-3,General Elective (Maths),AKT,LT-3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTech Sem-III (ICT-SS),,,,,,,,,,,,,,,,IT531,Advanced Computer Networks,3-0-2-4,Technical Elective,AG1,CEP-205,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTech Sem-III (ICT-ML),,IT505,Information Visualization and Analysis,3-0-2-4,ML Elective III/IV,BC,CEP-104,,,,,,,,,IT594,Deep Neural NLP & Applications,3-0-2-4,ML Elective III/IV,SDG,CEP-204,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTech Sem-III (ICT-VLSI&ES),,,,,,,,,,,,,,,,,,,,,,,EL505,VLSI Circuit for DSP,3-0-2-4,VES Elective III/IV,BM,CEP-203,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MTech Sem-III (ICT-WCSP),,CT540,Speech Communication ,3-0-2-4,WC&SP  Elective III/IV,HP,CEP-103,,CT509,Next Generation Wireless Communication,3-0-2-4,WC&SP Elective III/IV,YV/AJ/MK2/AG1,CEP-107,,,,,,,,,,,,,,,,CT509,Next Generation Wireless Communication,3-0-2-4,WC&SP Elective III/IV,YV/AJ/MK2/AG1,CEP-107
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSc Sem-I (IT),,PC613,Communication Skills,3-0-0-3,Core,JJ,CEP-207,,,,,,,,,,,,,,,,SC612,Discrete Mathematics,3-1-0-4,Core,RM,CEP-207,,,,,,,
,MSc Sem-I (DS),,DS601,Mathematical Foundation for Data Science,3-1-0-4,Core,PA,LAB A-SF,,,,,,,,,,,,,,,,DS604,Introduction to Data Management ,3-0-2-4,Core,PMJ,LAB A-SF,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSc Sem-III (IT),,IT580,Advanced Algorithm,3-0-2-4,Technical Elective,MLD,CEP-209,,HM410,Debating Right and Wrong in the Mahabharata: Style and Context,3-0-0-3,Open Elective,GM,CEP-203,,IT457,Cloud Computing,3-0-2-4,Technical Elective,PKS,CEP-209,,IT644,Web Services and SOA,3-0-2-4,Core,JL,CEP-209,,HM333,Human Behaviour Management,3-0-0-3,Open Elective,NB,CEP-108
,,,,,,,,,,HM403,Corporate Finance,3-0-0-3,Open Elective,CJ,CEP-209,,,,,,,,,,,,,,,,HM403,Corporate Finance,3-0-0-3,Open Elective,CJ,CEP-209
,,,IE494,Big Data Processing,3-0-2-4,Technical Elective,PMJ,CEP-203,,HM333,Human Behaviour Management,3-0-0-3,Open Elective,NB,CEP-108,,IT531,Advanced Computer Networks,3-0-2-4,Technical Elective,AG1,CEP-205,,,,,,,,,HM409,Management Skills for Professional Excellence,3-0-0-3,Open Elective,AT,CEP-206
,,,,,,,,,,HM409,Management Skills for Professional Excellence,3-0-0-3,Open Elective,AT,CEP-206,,,,,,,,,,,,,,,,DS401,"Understanding Economy, Society and Policy: A Data-Driven Approach",3-0-2-4,Open Elective,PG,CEP-205
,,,,,,,,,,DS401,"Understanding Economy, Society and Policy: A Data-Driven Approach",3-0-2-4,Open Elective,PG,CEP-205,,,,,,,,,,,,,,,,HM410,Debating Right and Wrong in the Mahabharata: Style and Context,3-0-0-3,Open Elective,GM,CEP-203
,MSc Sem-III (DS),,CT437,Speech Communication,3-0-2-4,Technical Elective,HP,CEP-103,,DS401,"Understanding Economy, Society and Policy: A Data-Driven Approach",3-0-2-4,Technical Elective,PG,CEP-205,,IT594,Deep Neural NLP & Applications,3-0-2-4,Technical Elective,SDG,CEP-204,,,,,,,,,DS401,"Understanding Economy, Society and Policy: A Data-Driven Approach",3-0-2-4,Technical Elective,PG,CEP-205
,,,,,,,,,,,,,,,,,IT457,Cloud Computing,3-0-2-4,Technical Elective,PKS,CEP-209,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MSc Sem-I (AA),,MA612,Fundamentals of Analytics / Statistical Methods,3-0-2-4,Core,GP,CEP-211,,,,,,,,,,,,,,,,MA614,Preparatory Mathematics,2-0-0-2,Core,BBJ,CEP-211,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:00 - 11:50,,,Slot-7,,,,,,,Slot-3,,,,,,,Slot-7,,,,,,,Slot-5,,,,,,,Slot-8,,,,,
,BTech Sem-I (ICT + CS),,IT112,Introduction to Programming (Sec A),3-0-0-3,Core,RC,LT-2,,SC107,Calculus (Sec A),3-1-0-4,Core,AM2,LT-3,,IT112,Introduction to Programming (Sec A),3-0-0-3,Core,RC,LT-2,,,,,,,,,,,,,,
,,,PC110,Language and Literature (Sec B),3-0-0-3,Core,AM,LT-3,,SC107,Calculus (Sec B),3-1-0-4,Core,SB2,LT-2,,PC110,Language and Literature (Sec B),3-0-0-3,Core,AM,LT-3,,,,,,,,,IT112,Introduction to Programming (Sec B),3-0-0-3,Core,SS,LT-2
,BTech Sem-I (MnC),,MC111,"Mathematical, Algorithmic, and Computational Thinking",3-1-0-4,Core,VS,CEP-105,,,,,,,,,MC111,"Mathematical, Algorithmic, and Computational Thinking",3-1-0-4,Core,VS,CEP-105,,,,,,,,,,,,,,
,BTech Sem-I (EVD),,PC110,Language and Literature (Sec B),3-0-0-3,Core,AM,LT-3,,,,,,,,,PC110,Language and Literature (Sec B),3-0-0-3,Core,AM,LT-3,,ED111,Engineering Mathematics I,3-1-0-4,Core,NKS,CEP-204,,IT112,Introduction to Programming (Sec B),3-0-0-3,Core,SS,LT-2
,BTech Sem-III (ICT + CS),,,,,,,,,IT216,Design and Analysis of Algorithms (Sec A),3-1-0-4,Core,PB,CEP-110,,,,,,,,,SC223,Linear Algebra (Sec A),3-1-0-4,Core,MKR,CEP-110,,,,,,,
,,,,,,,,,,IT216,Design and Analysis of Algorithms (Sec B),3-1-0-4,Core,RM,CEP-102,,,,,,,,,SC223,Linear Algebra (Sec B),3-1-0-4,Core,PK2,CEP-102,,,,,,,
,BTech Sem-III (MnC),,,,,,,,,MC214,Operating Systems (along with IE411),3-0-2-4,Core,AMM,CEP-106,,,,,,,,,MC213,Design and Analysis of Algorithms,3-1-0-4,Core,SP,CEP-105,,MC212,Database Management Systems,3-0-2-4,Core,MB,CEP-105
,BTech Sem-III (EVD),,ED214,Electronic Design Lab,1-1-4-4,Core,BM,CEP-104 ,,ED212,Solid State Devices,3-0-2-4,Core,PK,CEP-105,,ED214,Electronic Design Lab,1-1-4-4,Core,BM,CEP-104 ,,,,,,,,,ED211,Engineering Mathematics III,3-1-0-4,Core,YV,CEP-103
,BTech Sem-V (ICT + CS),,IT304,Computer Networks (Sec A),3-0-2-4,Core,SS,CEP-110,,IE420,Real-time Embedded Software,3-0-2-4,ICT & Technical Elective (RAS minor),TKM,CEP-107,,IT304,Computer Networks (Sec A),3-0-2-4,Core,SS,CEP-110,,,,,,,,,CT505,Detection and Estimation Theory,3-0-0-3,Technical Elective,AJ,CEP-203
,,,IT304,Computer Networks (Sec B),3-0-2-4,Core,MC,CEP-102,,IE407,Internet of Things,3-0-2-4,ICT & Technical Elective (RAS minor),VSP,CEP-204,,IT304,Computer Networks (Sec B),3-0-2-4,Core,MC,CEP-102,,EL526,VLSI System Design,3-0-2-4,Technical Elective,YA,CEP-108,,IT314,Software Engineering (Sec B),3-0-2-4,Core,ST,CEP-102
,,,,,,,,,,IE406,Machine Learning,3-0-2-4,ICT & Technical Elective (RAS minor),PA,LT-1,,,,,,,,,EL401,Physics of Semiconductor,3-0-0-3,Technical Elective,HSJ,CEP-103,,,,,,,
,,,,,,,,,,IE403,Human Computer Interaction,3-0-2-4,ICT & Technical Elective (RAS minor),PKS,CEP-103,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,EL453,Nanoelectronics,3-0-0-3,Technical Elective,RP,CEP-106,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BTech Sem-V (CS-Only),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS374,Computational and Numerical Methods,3-0-3-4.5,Core,PK2,CEP-104
,BTech Sem-V (MnC),,MC314,Principles of Economics,3-0-0-3,Core,CJ,CEP-202,,MC313,Algebraic Structures,3-1-0-4,Core,GD,CEP-205,,MC314,Principles of Economics,3-0-0-3,Core,CJ,CEP-202,,MC311,Mathematical Optimization,3-1-0-4,Core,AT,CEP-202,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT505,Detection and Estimation Theory,3-0-0-3,Technical Elective,AJ,CEP-203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BTech Sem-V (EVD),,HM116,Principles of Economics,3-0-0-3,Core,CJ,CEP-202,,EL420,Real-time Embedded Software,3-0-2-4,Specialization  & Open Elective,TKM,CEP-107,,HM116,Principles of Economics,3-0-0-3,Core,CJ,CEP-202,,EL470,Printed and Flexible Electronics ,3-0-2-4,Open Elective,AB,CEP-104,,,,,,,
,,,,,,,,,,IE411,Operating Systems,3-0-2-4,Open Elective,AMM,CEP-106,,,,,,,,,,,,,,,,EL467,Digital Programming,3-0-2-4,Technical Elective,YA,CEP-108
,BTech Sem-VII (ICT + CS),,SC435,Introduction to Complex Network,3-0-0-3,Science Elective,MT,CEP-108,,,,,,,,,SC435,Introduction to Complex Network,3-0-0-3,Science Elective,MT,CEP-108,,EL453,Nanoelectronics,3-0-0-3,Technical Elective,RP,CEP-106,,IT457,Cloud Computing,3-0-2-4,Technical Elective,PKS,CEP-209
,,,SC478,Application of Statistics to Complex Systems,3-0-0-3,Science Elective,PR,CEP-103,,IE411,Operating Systems,3-0-2-4,ICT & Technical Elective,AMM,CEP-106,,SC478,Application of Statistics to Complex Systems,3-0-0-3,Science Elective,PR,CEP-103,,,,,,,,,IT594,Deep Neural NLP & Applications,3-0-2-4,Technical Elective,SDG,CEP-204
,,,SC401,Introduction to Nonlinear Dynamics,3-0-0-3,Science Elective,PK3,CEP-205,,IE407,Internet of Things,3-0-2-4,ICT & Technical Elective (RAS minor),VSP,CEP-204,,SC401,Introduction to Nonlinear Dynamics,3-0-0-3,Science Elective,PK3,CEP-205,,EL401,Physics of Semiconductor,3-0-0-3,Technical Elective,HSJ,CEP-103,,EL467,Digital Programming,3-0-2-4,Technical Elective,YA,CEP-108
,,,,,,,,,,IE406,Machine Learning,3-0-2-4,ICT & Technical Elective (RAS minor),PA,LT-1,,,,,,,,,EL470,Printed and Flexible Electronics ,3-0-2-4,Technical Elective,AB,CEP-104,,CT505,Detection and Estimation Theory,3-0-0-3,Technical Elective,AJ,CEP-203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT531,Advanced Computer Networks,3-0-2-4,Technical Elective,AG1,CEP-205
